,comment,true_label,predicted_value,predicted_label
5340,(HUt)|(Et)|(HUt)(Ht)|(qt)(U)|(EmUt)|(HHHHUt)|(HUqt)|(qt)|(EHHt)(HHmt)(Hmt)(Hmt)(Hqt)(Ut)|(HHUt)(qt)(HHUt)(HHHUt)(HHHHHHHqt)(HHHHHHHHHHqt)(Ut)(HHHUt)|(U)(EmmUt)|(EHHt)(Hmt)(qt)(mqt)|(EHt)|(Hmmqt)|(qt)|(Ut)(Uqt)(Hmt)|(HHmmt)(HHHmUt)|(Ht)|(qt)|(EHHHt)|(HmUUt)|(HHmmmUqt)|(Ht)|(HHHHHHHHHHqt)(HHHHHHHHHHHHHHqt)(qt)|(Et)|(HUqt)|(qt)(mmqt)|(mUt)|(HHmUt)(HHHHHHHUt)(Hmt)|(Uqt)(HHHHHqt)|(HHHmqt)(Et)|(EUt)|(Ut)(qt)(Ut)|(HUt)|(U)(Ut)|(Hmqt)|(U)|(HUt)|(t)|(HUt)|(Ht)|(t)|(qt)|(mmqt)|(t)|(mqt)(HU)|(mqt)|(qt)(HmmUt)|(HUt)|(Uqt)(HHUt)|(Ut)|(HmUt)|(qt)|(EmUt)|(HUt)|(EUt)(HUt)(HmUt)|(HmUt)(HmUt)|(HmUt)|(qt)|(mqt)|(HmUt)(HmUt)|(HmUt)(HmUt)|(HmUt)(HmUt)|(HmUt)(HmUt)|(HmUt)(HmUt)|(qt)|(HmUt)|(qt)|(Ut)|(HmUt)(mUt)|(EUt)|(qt)|(qt)|(qt)|(mUt)|(mUt)|(mUt)(mUt)|(mUt),1,0.49911922216415405,0
5345,(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(Ht)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(mt)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(Ut)|(Ut)|(t)|(t)|(Ut)|(t)|(t)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t),1,0.40474769473075867,0
5357,(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut),0,0.8318167924880981,1
5358,(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(HU)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(HmUt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(mUt)(HmmmUt)(Ut)(HHHHmUt)(mqt)(qt)(qt)|(EHHmUt)(mt)(Ut)(mqt)(EHHHHmt)(HmUt)(qt)(HHUqt)|(mt)(HmUt)(mqt)(Ut)(qt)(qt)(Uqt)(Ut)|(mUt)(mqt)(mqt)(qt)(Ut)(mt)(mqt)(EmmUt)(mt)(mmqt)|(mt)(mt)(mt)(EmmUt)(mt)(qt)(mqt)(mUt)(Ut)(Ut)|(mqt)(Ut)(mUt)(Ut)(qt)(HmUt)(mt)(HmUt)(qt)(mt)(EHHHHmt)(Ut)(Ut)|(mt)(qt)(mqt)(mmqt)(mmt)(mqt)(mmt)(Ut)(mqt)(mqt)|(mqt)(EmUt)(mqt)(mqt)(mmmmmmmqt)(Ut)(HmUt)(mqt)(mqt)|(Hmt)(Hmt)(HmUt)(EHHHmt)(Hmt)(HmmUqt)|(HHmUt)(HmmUqt)(mqt)(mmt)(mmUt)(mqt)(qt)(Ut)(HmmUqt)|(mqt)(mqt)|(mqt)(Emt)(mt)(HHHmqt)(mqt)(mqt),0,0.6687827706336975,1
5361,(Et)(HHHHqt)(qt)|(HUt)|(HUt)|(HUt)|(Hqt)(HHt)|(HUt)|(HHHmUt)(qt)|(HUt)|(HHHUt)(HHqt)(HmmUt)|(HUt)|(qt)(Hqt)(Hqt)(EHHHHt)(HUt)(HHmmmUt)(EHHHUt)(HHUqt)(EHUt)|(HUt)|(HHUt)(Ut)(HHqt)(qt)(qt)|(Hqt)(HHHqt)(HHHHHUt)|(HUt)|(HUt)|(HUt)|(qt)(mqt)(EHHHmt)(qt)(Ut)|(HUt)|(EmmmUt)|(HUt)|(Emt)(qt)(Ut)|(HUt)|(HUt)|(HUt)|(HHHqt)|(HUt)|(HUt)|(HUt)|(HUt)|(Hqt)(HHHqt)(qt)(Hmqt)(qt)(qt)(Hmqt)(Hqt)|(HUt)|(HUt)|(mqt)|(HUt)|(HUt)|(HUt)|(HUt)|(EmUt)|(HUt)|(HUt)|(HUt)|(mmmmmmmqt)(Uqt)|(HUt)|(HUt)|(HUt)|(mqt)|(HUt)|(HUt)|(Hqt)|(HUt)|(EHt)(qt)(HHqt)|(HUt)|(HUt)|(HUt)|(Hmqt)|(qt)|(HUt)|(HUt)|(EmmmUt)|(HUt)|(HUt)|(HUt)|(Ht)(Ht)|(t)|(HUt)|(HHHHHmUt)(Uqt)(qt)(EHHUt)|(HUt)|(HHHHHUt)|(HUt)|(HUt)|(HUt)|(HHUt)(Hqt)(Hqt)|(HUt)|(HHmUqt)(HHqt)(Hqt)(Hmqt)(Hmqt)|(qt)|(HUt)|(HHHHt)|(HUt)|(HUt)|(Hmqt)|(HUt)|(HUt)|(HHHHHHUt)(EmmmUt)|(HUt)|(qt)|(HHqt)|(HUt)|(t)|(HUt)|(qt)(HUt)(Hqt)(EUt)|(HUt)|(Hqt)|(HUt)|(t)|(HHHmmmUt)|(HUt)|(HHqt)|(HUt)|(HHHHHmUt)(HHHHHmUt)|(HHHHHmUt)(HHHHHmUt)|(HUt)|(HUt)(Hmqt)|(HUt)|(Hmqt)|(HHHHHHmqt)(HHmUt)(HHmUt)|(HUt)|(Hqt)(qt)(qt)|(HHmUt)|(qt)(Hmqt)|(HUt)|(qt)|(qt)|(HUt)|(HUt)|(HHHUt)|(HUt)|(HUt)|(qt)(qt)(Ut)(qt)(Ut)(qt)(EHHHt)|(EmmmUt)|(t)|(HHHmUt)(EHmUt)(qt)(HUqt)(HHUt)(qt)|(HUt)|(HUt)|(HUt)|(HUt)|(HHHHHHmqt)(HHHHHHmqt)(HHHHHHmqt)|(HUt)|(t)|(HUt)(HUt)|(mqt)|(qt)|(HUt)|(HHHmUt)|(HUt)|(HHUt)(HHqt)(qt)(HHHmqt)(t)(Ut)(qt)(qt)(HHmUt)(qt)(mt)|(HUt)|(HUt)(HUt)|(HUt),1,0.25439539551734924,0
5370,(Hmt)(Hmt)(Hmt)(Ht)(Ht)(Hmt)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Ht)(Ht)(Ht)(Hmt)(Hmt)(Hmt)(Ht)(Ht)(Hmt)(Ht)(Hmt)(Ht)(Ht)(Ht)(Hmt)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Ht)(Hmt)|(Ht)(Ht)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Ht)(Hmt)(Hmt)(Ht)(Hmt)(Hmt)(Ht)(Hmt)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Ht)|(Ht)(Ht)(Hmt)(Hmt)(Ht)(Hmt)(Ht)(Ht)(Ht)(Hmt)(Hmt)(Hmt)(Ht)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)(Hmt)|(Hmt)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(mt)|(t)(t)|(t)|(t)(t)|(t)|(t)(t)(t)|(t)|(mt)|(t)|(t)|(mt)|(t)|(t)|(t)|(mt)|(mt)(t)|(mt)|(t)|(t)|(HHHHHmt)|(t)|(t)|(Ht)|(Ht)|(Ht)|(Ht)|(HHHHHmt)|(Ht)|(Ht)|(Ht)|(Ht)|(Ht)|(t)|(t)|(t)|(t)|(t)|(mt)|(t)|(HUt)(HmUt)(HmUt)|(mUt)|(mUt)|(mUt)|(HmUt)|(HmUUt)|(mUUt)|(Ut)|(HHUt)|(Ut)|(UUt)|(Ut)|(HHUt)|(Ut)|(Ut)|(mUt)|(HHUt)|(HHHHUt)|(Ut),1,0.023300111293792725,0
5390,(Ut)|(Ut)(mUqt)(HHHHHHHHHUqt)(HHmmUt)|(Et)|(EHHHHHHHHHHH)|(qt)|(HHt)(EEHt)|(mmqt)(Hqt)|(HUt)|(EHHHmmt)|(EUt)|(EHmt)|(t)|(mmmmqt)|(EUt)|(HHHHHqt)|(EUt)|(HUt)|(HHHHHHHHUqt)|(HHHHqt)|(Hqt)|(Ut)(Ht)(Ut)(EHHUt)|(HHHHHUqt)|(EUt)|(qt)|(Hmqt)(t)|(Et)|(Hmqt)|(HHHHHHHHHUqt)|(Hmmmmqt)(Hmqt)(E)|(HHHmUt)|(HUt)|(mmqt)|(HUt)|(mqt)(HHHUt)|(Hqt)|(UUt)(Ut)|(HHmqt)|(t)|(Ut)|(qt)|(HHU)|(EHHHHt)|(Uqt)(Ut)(E)|(HHHHUt)|(HHHHHmmmmU)|(Et)|(Ut)|(Ut)|(EUt)|(HHHHHHHHHUqt)|(EHHt)(HHUt)|(EHt)|(EHHHHUt)|(HHHqt)|(HHHt)|(qt)|(qt)(qt)|(EHHHmt)|(HHqt)|(HHUt)(HHHHqt)|(Ut)(Ut)|(qt)|(t)|(mmqt)|(Ut)|(qt)|(HUt)(HHHUt)|(HHHmmmUt)(Ht)(HHt)|(HUt)|(HHUUt)|(EHHHHHt)|(Ut)(HmUqt)|(HHqt)(Hmmmmmqt)(Ut)|(mmmmmmmqt)|(Ut)(HmUt)|(mt)|(HHHUt)(qt)|(HHmUt)|(Ut)|(Ht)|(HHHHHHHmU)(Ut)|(Ut)|(Et)(EUt)|(Ut)|(Ut)|(mqt)|(mqt)|(U)(Uqt)|(Ut)(φt)(qt)(qt)|(HHHHqt)|(HHHHqt)(qt)|(HHHHHHHHHHHUqt)|(Et)(EHHHt)|(Ut)(mmmmmmmqt)|(mmmqt)|(HHqt)(Ut)(Ut)(Ut)(Ut)|(HUqt)|(HHHHUqt)(EHUt)|(EHHH)|(mqt)(qt)(Ut)|(HHHHHHqt)(qt)|(Ut)|(EHt)(Ht)(EHt)|(HHHHHHqt)|(HHHHUt)(Ht)(t)|(HHHHqt)|(HHHHHHHHHHHUqt)|(U)(Ut)|(mUt)|(Ut)|(mUt)|(mmmt)(HUt)(Ut)|(Hqt)|(qt),0,0.9063647389411926,1
5392,(Ut)|(t)|(t)|(mmmmmmmt)(t)(t)(t)|(t)|(Ut)|(t)|(Ut)|(Ut)(t)(mt)(t)|(t)|(mt)|(Ut)|(mt)(t)|(t)|(t)|(mt)|(t)(t)|(Ht)|(t)(t)|(t)|(mt)|(mt)(t)|(t)|(t)(t)(t)|(HHUt)(HUt)(HUt)(t)(t)|(t)(t)|(Ht)|(t)(t)(t)(t)|(t)(t)(t)|(H)(Ht)|(t)|(t)|(t)|(t)|(mt)|(t)(t)(t)|(t)(t)|(t)(t)(t)(mt)|(t)|(t)|(t)(t)(t)(t)(t)(t)(mt)(mt)(mmt)(mmt)|(mmt)(mmt)(mmt)(mmt)(mmt)(mmt)(Ht)(Hmmt)(HHmmt)(mmt)(Hmt)|(t)|(t)|(t)|(HHt)(t)|(t)|(t)(t)|(t)(t)|(t)|(t)|(mt)(mmt)(t)|(t)|(Ut)|(t)(t)|(t)(mt)|(t)(t)|(Ht)(t)(t)|(t)|(t)|(t)|(t)|(Hmmt)|(t)|(t)|(t)|(t)(t)|(t)|(t)(t)|(t)|(t)|(t)(t)(t)|(t)|(t)|(t)(mt)|(Ht)|(Ut)|(t)(t)(t)|(t)|(t)(t)(t)|(t)|(t)(t)(t)|(t)(t)|(t)|(t)|(t)(t)(t)(t)|(mt)|(t)(t)|(mt)(t)(t)(t)(m)(Hmt)|(t)|(t)|(mmt)|(t)|(t)|(mt)(mt)(mt)(t)(t)(mt)|(mt)(mt)(t)(t)|(mt)|(mt)(mt)|(t)|(Ut)|(t)|(t)|(t)(t)(t)(t)(t)(t)|(t)(t)(t)(t)(t)|(t)|(t)|(t)(t)|(t)(mt)(mt)(mt)(mt)(mt)|(t)|(t),1,0.040070708841085434,0
5396,(t)(t)(t)|(t)(t)|(t)(t)|(t)|(t)(t)(t)(Ht)(t)|(t)(Ht)|(t)(t)(t)(t)|(HHt)(Ht)(mt)(t)|(t)(t)(t)(t)(t)|(t)|(t)|(mt)(t)|(Ht)(Ht)|(Ht)(Ht)(t)|(t)|(t)|(t)|(t)|(t)(Ht)(t)(Ht)|(t)|(t)|(t)|(t)|(t)(Ht)(Ht)(t)|(t)(t)|(t)|(t)(Ht)(mt)|(Ht)(Ht)(t)(Ht)(t)|(mt)(t)(t)|(t)(t)|(Ht)(Ht)(Ht)(Ht)(t)(t)(t)(t)|(Ut)|(t)(t)(t)|(t)(Ht)(t)(t)|(Ht)(t)(t)(t)(HHHt)|(t)(t)(Hmmmmmmt)(t)|(t)|(t)(Ht)(t)(t)|(t)(t)(t)|(t)(t)|(t)|(H)(mt)(Ht)(Ht)|(t)|(t)|(t)(t)(t)(t)(t)|(t)(t)|(t)|(t)|(t)|(t)(t)(t)(mt)(t)(t)|(t)(t)(Ht)|(Ut)|(t)|(t)|(t)(t)|(t)(t)|(t)(Hmt)|(t)|(Ut)|(Hmt)|(t)|(t)(Ht)|(t)|(Ht)|(mt)|(t)(mt)|(t)|(mt)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(Ht)(t)|(t)(t)|(t)|(t)(t)|(t)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(mt)|(t)|(t)(t)|(Ht)(Ht)(t)(t)(t)|(Ht)(Ht)(Ht)(Ht)(Ht),1,0.03259704262018204,0
5397,(Et)|(EE)|(E)|(Et)(Emt)|(Et)|(qt)|(Et)|(E)|(qt)|(Emt)|(Et)|(Et)|(qt)|(Et)|(EHt)|(Et)|(Et)|(Et)|(Et)|(Et)|(Et)|(Et)|(qt)(Et)(E)|(t)(t)|(qt)|(Et)|(Et)|(Et)|(Et)(Et)(Et)|(EHt)|(t)|(Et)(qt)|(Et)|(Et)|(Et)|(Et)|(E)|(Et)(Et)|(Et)|(Et)|(Emt)|(Et)|(E)(Et)|(Et)|(Et)|(Et)|(Et)|(Et)|(EE)|(EEt)|(qt)|(Et)|(Et)|(Et)(qt)|(Et)|(qt)|(Et)|(Et)|(Et)|(qt)|(Et)|(EEEt)|(Et)|(qt)|(t)|(Et)|(EHt)|(qt)|(Et)|(Et)|(qt)|(EEE)|(Et)|(qt)|(Et)|(Et)|(Et)|(Et)|(Et)|(Et)|(qt)|(Et)(Et)|(EHt)|(Et)(qt)|(qt)|(qt)|(Et)|(Et)|(EHHt)|(Emt)|(Et)|(Hqt)|(Et)|(Et)(Et)(qt)|(Et)|(Et)|(EHt)(Et)|(Et)(EHt)|(Et)|(qt)|(Et)|(Et)|(Et)(EHmt)|(Et)|(t)|(t)(Et)|(Et)|(Et)(Et)|(Et)|(EHt)|(Et)|(Et)|(qt)|(Et)|(Et)|(Et)|(Et)|(Et)|(Et)(Emt)|(Et)|(EEt)|(Et)|(Et)|(Et)|(t)(t)(Et)|(Et)|(Et)|(Et)(Et)(Et)|(Et)|(qt)|(EHt)|(Et)|(Emt)|(E)|(qt)|(Et)|(EHt)|(Et)(EHt)|(Et)(EHt)|(Et)|(EHt)|(Et)|(qt)(EHt)|(Et)(Et)|(Et)|(Et)|(Et)(qt)|(qt)|(Et)|(Et)|(qt)|(qt)|(qt)(Et)|(Et)|(qt)|(EEEEt)(qt)(Et)|(EHHt)|(Et)|(EHt)|(Et)|(Hqt)|(EHt),0,0.6399654150009155,1
5417,(t)(t)|(t)(t)(t)(t)(t)|(t)|(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)(t)|(t)|(t)(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)(t)|(t)|(t)(t)(t)|(t)|(t)(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)(t)|(t)(t)|(t)(t)(t)(t)|(t)(t)|(t)(t)(t)(t)|(t)(t)(t)|(t)(t)(t)(t)(t)|(t)(t)(t)(t)|(t)(t)|(t)(t)|(t)|(t)(t)(t)|(t)(t)|(t)(t)|(t)(t)(t)|(t)(t)|(t)(t)(t)(t)|(t)|(t)(t)(t)(t)(t)|(t)|(t)|(t)|(t)|(t)(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)(t)(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)|(t)(t)(t)(t)|(t)|(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)(t)(t)(t)|(t)(t)|(t)|(t)(t)|(t)(t)(t)|(t)(t)|(t)(t)(t)|(t)(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)|(t)(t)(t)|(t)(t)|(t)(t)|(t)|(t)|(t)|(t)|(t),0,0.8199305534362793,1
5452,(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)|(Ut)(UUt)(Ut)|(Ut)(Ut)(Ut)|(mmmUt)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(mmUt)(Ut)|(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut),0,0.7109314203262329,1
5459,(t)(Ht)(Ht)(Ht)(Ht)(Hqt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(t)(t)(Hqt)(Ht)(Ht)(Ht)(Hqt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(HHHHHHt)(HHHHHHt)|(t)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(t)|(t)(t)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(qt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Hqt)(Ht)(Ht)(Ht)(Ht)(Hqt)|(t)(Ht)(Ht)(Ht)(Ht)(Hqt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(t)(t)(HHHt)(HHHt)(HHHt)(HHHt)(HHHt)(HHHt)(HHHt)(HHHt)|(t)|(t)(HHHHHHt)(HHHHHHt)|(t)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(t)|(t)(t)(HHHHHHqt)(HHHHHHqt)|(t)(t)(HHHt)(HHHt)(HHHt)(HHHt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Hqt)(Ht)(Ht)(Ht)|(t)(qt)(t)(t)(qt)|(t)(Ut)(Ut)(Ut)(qt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(Ut)(Ut)(Ut)(HHHHHHHqt)(t)|(Ut)(Ut)(HHHHHHHqt)|(Ut)(Ut)(HHHHHHHqt)|(qt)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)(Ht)|(qt)(HHHHHHHqt)|(Ut)(t)(HHHqt)(HHHt)(HHHt)(HHHt)|(Ut)(EUt)(HHHHHHqt)(HHHHHHqt)|(t)(Ut)(HHHHHHqt)(HHHHHHqt)|(t)|(Ut)(HHHHHHHqt)|(qt)(HHHHHHHHqt)|(HHHHHHqt)(HHHqt)|(Ht)(HHHt)(Ht)(Ht)|(HHHHHHqt)|(HHHt)|(HHHHHHqt)|(HHHt)|(HHHHHHHqt)|(Ht)(Ht),1,0.21490304172039032,0
